dispatch_date,Vandalism/Criminal Mischief,DISTRICT_,Robbery Firearm,Thefts,Other Assaults,Theft from Vehicle,Fraud,Aggravated Assault No Firearm,Burglary Non-Residential,Forgery and Counterfeiting,Disorderly Conduct,Burglary Residential,All Other Offenses,Aggravated Assault Firearm,Robbery No Firearm,Narcotic / Drug Law Violations,Vagrancy/Loitering,Other Sex Offenses (Not Commercialized),Arson,Rape,Liquor Law Violations,Weapon Violations,Embezzlement,Public Drunkenness,Prostitution and Commercialized Vice,Receiving Stolen Property,Offenses Against Family and Children,Gambling Violations,DRIVING UNDER THE INFLUENCE,Recovered Stolen Motor Vehicle,Motor Vehicle Theft,Homicide - Criminal,Homicide - Criminal ,Homicide - Justifiable ,Homicide - Gross Negligence
2009-05-31,94,12,16.0,65,116,45,37,49.0,6.0,1.0,29.0,47.0,265,17.0,23.0,86.0,3.0,6.0,4.0,4.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,39.0,42,11.0,3.0,1.0,0.0,0.0
2009-06-30,93,12,14.0,71,134,50,45,35.0,5.0,2.0,24.0,39.0,261,23.0,20.0,135.0,8.0,10.0,1.0,9.0,1.0,9.0,1.0,0.0,5.0,0.0,1.0,0.0,39.0,50,13.0,3.0,0.0,0.0,0.0
2009-07-31,123,12,25.0,80,124,53,42,56.0,5.0,1.0,34.0,47.0,314,20.0,26.0,102.0,11.0,11.0,1.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,80,8.0,3.0,0.0,0.0,0.0
2009-08-31,97,12,16.0,83,116,47,34,40.0,6.0,4.0,26.0,61.0,291,27.0,29.0,132.0,3.0,8.0,1.0,7.0,0.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,35.0,45,9.0,3.0,1.0,0.0,0.0
2009-09-30,81,12,23.0,68,126,43,24,41.0,6.0,1.0,29.0,49.0,196,23.0,18.0,102.0,5.0,4.0,2.0,4.0,0.0,16.0,0.0,1.0,3.0,1.0,1.0,0.0,26.0,48,17.0,4.0,0.0,0.0,0.0
2009-10-31,74,12,24.0,67,106,53,23,30.0,2.0,4.0,29.0,44.0,167,8.0,20.0,100.0,0.0,7.0,0.0,5.0,0.0,11.0,2.0,0.0,4.0,0.0,0.0,0.0,53.0,48,15.0,2.0,1.0,0.0,0.0
2009-11-30,77,12,32.0,66,85,75,39,24.0,11.0,3.0,29.0,41.0,169,17.0,14.0,97.0,2.0,6.0,1.0,5.0,0.0,13.0,2.0,2.0,3.0,0.0,0.0,0.0,40.0,51,19.0,3.0,0.0,0.0,0.0
2009-12-31,70,12,26.0,48,80,55,38,26.0,17.0,2.0,10.0,33.0,155,11.0,15.0,76.0,2.0,10.0,0.0,3.0,0.0,10.0,0.0,0.0,4.0,0.0,2.0,0.0,43.0,52,10.0,2.0,0.0,0.0,0.0
2010-01-31,74,12,16.0,52,105,44,24,33.0,13.0,0.0,26.0,41.0,183,22.0,20.0,101.0,10.0,7.0,3.0,3.0,0.0,8.0,0.0,2.0,8.0,0.0,1.0,0.0,43.0,42,28.0,4.0,0.0,0.0,0.0
2010-02-28,50,12,13.0,52,70,40,35,17.0,8.0,0.0,13.0,17.0,140,9.0,13.0,80.0,2.0,2.0,0.0,3.0,0.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0,27,21.0,2.0,0.0,0.0,0.0
2010-03-31,75,12,9.0,71,97,56,37,21.0,7.0,1.0,34.0,33.0,256,10.0,14.0,99.0,12.0,5.0,0.0,11.0,0.0,11.0,2.0,0.0,10.0,0.0,2.0,0.0,29.0,32,30.0,3.0,0.0,0.0,0.0
2010-04-30,103,12,9.0,81,124,71,37,39.0,12.0,1.0,24.0,35.0,309,15.0,24.0,96.0,3.0,3.0,0.0,6.0,0.0,8.0,1.0,0.0,5.0,1.0,1.0,0.0,42.0,22,19.0,1.0,0.0,0.0,0.0
2010-05-31,86,12,18.0,59,120,91,31,42.0,17.0,4.0,33.0,42.0,340,24.0,23.0,88.0,6.0,7.0,1.0,8.0,0.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,42.0,31,37.0,2.0,0.0,0.0,0.0
2010-06-30,106,12,17.0,73,103,49,39,50.0,20.0,3.0,34.0,63.0,278,16.0,25.0,82.0,8.0,6.0,2.0,3.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,31,30.0,2.0,1.0,0.0,0.0
2010-07-31,93,12,10.0,76,121,64,45,41.0,5.0,2.0,22.0,48.0,357,22.0,20.0,99.0,3.0,7.0,0.0,4.0,0.0,7.0,0.0,1.0,8.0,0.0,2.0,1.0,41.0,42,35.0,1.0,0.0,0.0,0.0
2010-08-31,108,12,14.0,72,98,55,39,38.0,3.0,5.0,30.0,47.0,247,20.0,21.0,92.0,1.0,3.0,1.0,10.0,0.0,7.0,2.0,0.0,5.0,0.0,2.0,0.0,45.0,28,30.0,1.0,1.0,0.0,0.0
2010-09-30,91,12,18.0,77,93,41,32,42.0,10.0,1.0,28.0,49.0,201,25.0,17.0,88.0,1.0,5.0,1.0,5.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,34.0,21,40.0,2.0,0.0,0.0,0.0
2010-10-31,93,12,20.0,69,98,55,23,31.0,13.0,1.0,41.0,51.0,249,9.0,16.0,115.0,8.0,1.0,0.0,4.0,0.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,37.0,32,26.0,2.0,0.0,0.0,0.0
2010-11-30,86,12,22.0,60,89,47,31,33.0,6.0,3.0,18.0,52.0,339,9.0,15.0,92.0,6.0,7.0,2.0,4.0,1.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,51.0,23,27.0,0.0,1.0,0.0,0.0
2010-12-31,56,12,16.0,55,78,44,41,27.0,9.0,0.0,17.0,40.0,217,6.0,20.0,49.0,1.0,6.0,0.0,3.0,2.0,6.0,1.0,3.0,0.0,0.0,4.0,0.0,34.0,27,31.0,2.0,0.0,0.0,0.0
2011-01-31,64,12,22.0,61,82,37,34,25.0,6.0,0.0,12.0,52.0,211,6.0,17.0,53.0,1.0,4.0,0.0,5.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,27,26.0,2.0,0.0,0.0,0.0
2011-02-28,68,12,12.0,43,73,35,33,28.0,9.0,2.0,17.0,45.0,219,7.0,24.0,70.0,0.0,5.0,3.0,5.0,0.0,7.0,3.0,1.0,3.0,0.0,2.0,1.0,45.0,29,22.0,1.0,1.0,0.0,0.0
2011-03-31,79,12,25.0,66,122,62,67,27.0,6.0,6.0,20.0,50.0,274,17.0,9.0,99.0,9.0,8.0,1.0,4.0,0.0,7.0,3.0,1.0,4.0,1.0,0.0,0.0,51.0,38,36.0,1.0,0.0,0.0,0.0
2011-04-30,85,12,13.0,57,113,67,44,38.0,4.0,0.0,17.0,66.0,309,9.0,16.0,85.0,7.0,8.0,2.0,2.0,3.0,10.0,0.0,2.0,9.0,0.0,0.0,0.0,43.0,20,15.0,1.0,0.0,0.0,0.0
2011-05-31,81,12,23.0,72,108,52,41,50.0,10.0,0.0,31.0,56.0,291,9.0,32.0,82.0,2.0,3.0,4.0,5.0,1.0,8.0,0.0,2.0,6.0,0.0,0.0,1.0,34.0,36,35.0,3.0,0.0,0.0,0.0
2011-06-30,88,12,26.0,95,97,63,50,51.0,11.0,2.0,26.0,80.0,383,22.0,23.0,86.0,1.0,7.0,2.0,3.0,0.0,6.0,1.0,1.0,20.0,0.0,0.0,0.0,39.0,30,38.0,2.0,1.0,0.0,0.0
2011-07-31,96,12,10.0,82,110,74,27,40.0,7.0,1.0,19.0,71.0,355,13.0,17.0,91.0,0.0,5.0,3.0,7.0,0.0,4.0,0.0,1.0,13.0,1.0,0.0,0.0,39.0,51,40.0,1.0,0.0,0.0,0.0
2011-08-31,92,12,23.0,78,82,53,23,29.0,18.0,0.0,20.0,109.0,470,19.0,21.0,81.0,2.0,10.0,0.0,9.0,0.0,9.0,0.0,2.0,4.0,1.0,1.0,0.0,31.0,43,35.0,2.0,0.0,0.0,0.0
2011-09-30,79,12,21.0,72,91,48,26,29.0,9.0,2.0,21.0,93.0,267,14.0,24.0,77.0,0.0,8.0,4.0,5.0,2.0,8.0,1.0,2.0,13.0,2.0,1.0,1.0,29.0,35,28.0,1.0,0.0,0.0,0.0
2011-10-31,89,12,33.0,81,84,51,30,36.0,8.0,3.0,17.0,74.0,242,21.0,17.0,88.0,6.0,4.0,7.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,28.0,25,28.0,1.0,0.0,0.0,0.0
2011-11-30,88,12,32.0,62,86,76,18,24.0,6.0,6.0,10.0,61.0,247,12.0,20.0,43.0,1.0,4.0,2.0,11.0,0.0,10.0,1.0,0.0,7.0,0.0,1.0,0.0,47.0,29,29.0,4.0,0.0,0.0,0.0
2011-12-31,97,12,30.0,59,82,68,24,39.0,6.0,1.0,13.0,66.0,183,15.0,18.0,53.0,0.0,17.0,5.0,5.0,0.0,13.0,2.0,2.0,3.0,0.0,1.0,0.0,51.0,17,25.0,1.0,0.0,0.0,0.0
2012-01-31,62,12,15.0,58,99,49,36,23.0,11.0,0.0,9.0,54.0,269,15.0,15.0,57.0,5.0,9.0,3.0,3.0,0.0,5.0,2.0,1.0,6.0,0.0,0.0,0.0,55.0,47,39.0,2.0,0.0,0.0,0.0
2012-02-29,58,12,6.0,66,90,43,44,34.0,4.0,2.0,11.0,44.0,361,7.0,11.0,39.0,5.0,11.0,1.0,6.0,0.0,11.0,3.0,0.0,7.0,1.0,1.0,0.0,39.0,29,26.0,0.0,0.0,0.0,0.0
2012-03-31,78,12,15.0,67,101,55,39,26.0,8.0,1.0,7.0,42.0,321,11.0,19.0,35.0,3.0,4.0,1.0,9.0,0.0,16.0,1.0,2.0,5.0,0.0,1.0,0.0,42.0,42,16.0,0.0,0.0,0.0,0.0
2012-04-30,81,12,12.0,72,90,70,22,37.0,5.0,0.0,14.0,39.0,374,14.0,15.0,53.0,1.0,9.0,3.0,5.0,0.0,10.0,1.0,0.0,3.0,0.0,1.0,0.0,38.0,43,20.0,4.0,0.0,0.0,0.0
2012-05-31,82,12,29.0,78,111,60,27,39.0,9.0,0.0,18.0,54.0,342,29.0,14.0,47.0,1.0,8.0,4.0,6.0,1.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,34.0,58,20.0,6.0,0.0,0.0,0.0
2012-06-30,83,12,21.0,69,89,74,49,32.0,5.0,2.0,14.0,40.0,430,15.0,18.0,54.0,0.0,8.0,2.0,5.0,0.0,8.0,3.0,0.0,26.0,0.0,7.0,0.0,28.0,49,19.0,4.0,1.0,0.0,0.0
2012-07-31,95,12,24.0,67,104,56,53,44.0,4.0,2.0,17.0,45.0,350,19.0,19.0,37.0,1.0,12.0,1.0,5.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,50,13.0,2.0,1.0,0.0,0.0
2012-08-31,88,12,24.0,62,109,54,33,39.0,5.0,0.0,15.0,67.0,330,24.0,17.0,49.0,0.0,5.0,2.0,6.0,0.0,13.0,1.0,0.0,22.0,0.0,0.0,0.0,21.0,61,5.0,3.0,0.0,0.0,0.0
2012-09-30,79,12,31.0,79,77,54,34,28.0,4.0,0.0,11.0,53.0,272,9.0,19.0,71.0,2.0,7.0,4.0,7.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,48.0,52,18.0,1.0,0.0,0.0,0.0
2012-10-31,86,12,22.0,67,103,51,42,28.0,14.0,0.0,25.0,55.0,281,13.0,21.0,85.0,4.0,9.0,0.0,2.0,0.0,8.0,0.0,0.0,6.0,0.0,1.0,0.0,39.0,49,17.0,1.0,0.0,0.0,0.0
2012-11-30,61,12,22.0,60,85,48,38,21.0,4.0,0.0,15.0,69.0,183,13.0,16.0,64.0,3.0,5.0,2.0,1.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,0.0,45.0,50,10.0,2.0,0.0,0.0,0.0
2012-12-31,98,12,19.0,54,84,71,20,25.0,6.0,1.0,11.0,67.0,159,16.0,16.0,43.0,0.0,5.0,4.0,3.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,34,9.0,1.0,0.0,0.0,0.0
2013-01-31,79,12,24.0,61,98,39,29,17.0,8.0,0.0,11.0,77.0,163,20.0,13.0,42.0,0.0,5.0,2.0,9.0,0.0,18.0,3.0,0.0,2.0,1.0,0.0,0.0,31.0,52,12.0,1.0,0.0,0.0,0.0
2013-02-28,62,12,18.0,63,61,40,26,18.0,3.0,1.0,7.0,79.0,250,9.0,20.0,43.0,0.0,3.0,3.0,4.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,42,8.0,0.0,0.0,0.0,0.0
2013-03-31,64,12,15.0,60,86,45,37,23.0,3.0,0.0,9.0,56.0,388,11.0,14.0,48.0,0.0,3.0,2.0,6.0,2.0,9.0,2.0,1.0,10.0,0.0,1.0,0.0,37.0,41,10.0,2.0,0.0,0.0,0.0
2013-04-30,71,12,18.0,69,92,33,40,43.0,8.0,1.0,9.0,54.0,250,10.0,16.0,47.0,0.0,6.0,4.0,7.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,29.0,40,9.0,3.0,1.0,0.0,0.0
2013-05-31,96,12,19.0,64,125,36,36,40.0,8.0,0.0,7.0,63.0,438,26.0,22.0,54.0,0.0,6.0,2.0,8.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,43,11.0,1.0,0.0,0.0,0.0
2013-06-30,62,12,18.0,75,99,55,37,35.0,12.0,0.0,7.0,64.0,437,13.0,14.0,62.0,0.0,4.0,2.0,4.0,0.0,6.0,1.0,0.0,6.0,0.0,2.0,0.0,38.0,44,24.0,0.0,0.0,0.0,0.0
2013-07-31,83,12,19.0,71,87,56,31,41.0,8.0,0.0,9.0,51.0,439,8.0,12.0,46.0,1.0,4.0,4.0,8.0,0.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,15.0,58,16.0,2.0,1.0,0.0,0.0
2013-08-31,89,12,23.0,71,105,55,31,36.0,15.0,1.0,8.0,62.0,342,24.0,23.0,68.0,1.0,6.0,0.0,13.0,1.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,21.0,48,13.0,1.0,0.0,0.0,0.0
2013-09-30,80,12,24.0,80,104,46,44,28.0,24.0,2.0,25.0,46.0,343,22.0,18.0,53.0,1.0,4.0,3.0,12.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,14.0,44,21.0,2.0,1.0,0.0,0.0
2013-10-31,71,12,25.0,87,96,48,27,29.0,10.0,0.0,23.0,54.0,299,30.0,15.0,55.0,0.0,5.0,2.0,8.0,8.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,25.0,68,22.0,3.0,0.0,0.0,0.0
2013-11-30,57,12,27.0,82,114,50,38,40.0,5.0,2.0,7.0,48.0,279,14.0,17.0,35.0,0.0,2.0,2.0,3.0,2.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,20.0,28,27.0,0.0,0.0,0.0,0.0
2013-12-31,51,12,27.0,61,82,50,35,32.0,7.0,3.0,8.0,40.0,279,12.0,18.0,27.0,1.0,4.0,2.0,9.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0,25,21.0,0.0,0.0,0.0,0.0
2014-01-31,43,12,24.0,56,86,68,34,22.0,13.0,2.0,10.0,52.0,242,12.0,21.0,19.0,2.0,4.0,1.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,22.0,46,17.0,3.0,0.0,0.0,0.0
2014-02-28,48,12,8.0,46,68,44,31,28.0,4.0,0.0,10.0,29.0,251,11.0,9.0,24.0,0.0,7.0,1.0,6.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,41,5.0,1.0,0.0,0.0,0.0
2014-03-31,55,12,9.0,48,116,52,33,36.0,6.0,0.0,10.0,35.0,238,17.0,10.0,37.0,0.0,1.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,39.0,34,11.0,1.0,0.0,0.0,0.0
2014-04-30,90,12,13.0,57,103,77,42,37.0,4.0,1.0,15.0,37.0,355,15.0,22.0,34.0,1.0,2.0,1.0,4.0,0.0,19.0,0.0,1.0,0.0,0.0,2.0,0.0,24.0,45,19.0,0.0,0.0,0.0,0.0
2014-05-31,77,12,22.0,86,134,61,37,34.0,183.0,0.0,13.0,39.0,468,19.0,21.0,28.0,0.0,5.0,2.0,5.0,0.0,13.0,1.0,0.0,11.0,0.0,0.0,0.0,26.0,51,19.0,2.0,1.0,0.0,0.0
2014-06-30,98,12,11.0,79,122,54,33,27.0,5.0,3.0,14.0,57.0,409,14.0,17.0,36.0,0.0,3.0,2.0,9.0,0.0,9.0,0.0,1.0,10.0,0.0,0.0,0.0,21.0,57,19.0,2.0,0.0,0.0,0.0
2014-07-31,94,12,15.0,77,105,53,39,39.0,56.0,1.0,13.0,46.0,465,10.0,14.0,49.0,0.0,5.0,1.0,2.0,0.0,11.0,3.0,0.0,10.0,1.0,3.0,0.0,19.0,46,21.0,0.0,0.0,0.0,0.0
2014-08-31,114,12,9.0,81,90,56,42,34.0,10.0,0.0,9.0,46.0,408,18.0,10.0,25.0,0.0,3.0,3.0,6.0,0.0,17.0,5.0,0.0,6.0,0.0,1.0,0.0,17.0,44,20.0,1.0,0.0,0.0,0.0
2014-09-30,72,12,14.0,73,113,65,34,33.0,12.0,1.0,3.0,60.0,438,16.0,20.0,32.0,0.0,4.0,1.0,6.0,0.0,15.0,4.0,3.0,0.0,0.0,2.0,0.0,16.0,63,15.0,1.0,0.0,0.0,0.0
2014-10-31,74,12,16.0,66,107,41,25,33.0,31.0,1.0,16.0,70.0,401,9.0,20.0,33.0,0.0,10.0,2.0,9.0,0.0,8.0,2.0,0.0,9.0,0.0,1.0,0.0,17.0,42,26.0,4.0,1.0,0.0,0.0
2014-11-30,76,12,16.0,67,75,38,32,29.0,5.0,2.0,7.0,43.0,221,8.0,16.0,24.0,1.0,10.0,2.0,3.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,37,10.0,0.0,0.0,0.0,0.0
2014-12-31,80,12,25.0,70,94,54,45,30.0,11.0,0.0,15.0,62.0,136,13.0,12.0,13.0,1.0,2.0,1.0,8.0,0.0,7.0,2.0,1.0,12.0,0.0,0.0,0.0,11.0,41,21.0,0.0,1.0,0.0,0.0
2015-01-31,47,12,21.0,66,81,53,32,24.0,6.0,1.0,17.0,60.0,132,15.0,22.0,16.0,0.0,1.0,2.0,9.0,0.0,9.0,1.0,1.0,13.0,1.0,0.0,0.0,28.0,33,15.0,5.0,0.0,0.0,0.0
2015-02-28,45,12,7.0,60,82,27,33,24.0,3.0,2.0,7.0,42.0,184,14.0,11.0,17.0,0.0,3.0,0.0,2.0,2.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,17.0,50,10.0,2.0,0.0,0.0,0.0
2015-03-31,73,12,6.0,69,115,40,39,26.0,8.0,2.0,9.0,28.0,164,18.0,22.0,20.0,0.0,10.0,0.0,11.0,1.0,11.0,4.0,2.0,9.0,1.0,0.0,0.0,28.0,33,9.0,0.0,1.0,0.0,0.0
2015-04-30,86,12,12.0,78,134,50,48,29.0,14.0,0.0,22.0,44.0,192,19.0,16.0,17.0,0.0,8.0,5.0,8.0,1.0,8.0,1.0,0.0,5.0,1.0,0.0,0.0,20.0,36,14.0,0.0,1.0,0.0,0.0
2015-05-31,77,12,11.0,79,107,48,40,49.0,8.0,3.0,23.0,50.0,294,28.0,21.0,21.0,0.0,3.0,2.0,8.0,0.0,8.0,0.0,2.0,10.0,0.0,0.0,1.0,11.0,32,11.0,3.0,0.0,0.0,0.0
2015-06-30,98,12,9.0,98,112,49,38,38.0,6.0,1.0,8.0,42.0,238,16.0,15.0,18.0,0.0,0.0,1.0,13.0,0.0,8.0,1.0,0.0,3.0,0.0,2.0,1.0,15.0,63,14.0,0.0,0.0,0.0,0.0
2015-07-31,54,12,14.0,81,122,106,27,42.0,7.0,1.0,16.0,27.0,297,12.0,23.0,44.0,0.0,3.0,5.0,13.0,1.0,4.0,1.0,3.0,11.0,0.0,0.0,0.0,24.0,48,3.0,3.0,0.0,0.0,0.0
2015-08-31,93,12,16.0,91,99,75,33,36.0,10.0,1.0,11.0,54.0,336,18.0,19.0,26.0,0.0,4.0,2.0,8.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,9.0,31.0,54,15.0,4.0,0.0,0.0,0.0
2015-09-30,92,12,20.0,80,112,58,36,35.0,3.0,0.0,19.0,46.0,241,10.0,18.0,25.0,0.0,4.0,1.0,6.0,0.0,11.0,11.0,0.0,5.0,0.0,1.0,0.0,6.0,37,9.0,0.0,0.0,0.0,0.0
2015-10-31,82,12,20.0,76,130,64,44,35.0,8.0,0.0,13.0,44.0,202,3.0,21.0,29.0,0.0,4.0,2.0,4.0,0.0,13.0,1.0,0.0,10.0,0.0,0.0,0.0,20.0,35,17.0,2.0,0.0,0.0,0.0
2015-11-30,87,12,17.0,62,109,52,30,30.0,3.0,0.0,12.0,34.0,153,12.0,28.0,24.0,0.0,4.0,1.0,8.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,15.0,52,17.0,1.0,0.0,0.0,0.0
2015-12-31,80,12,15.0,70,106,27,35,21.0,3.0,0.0,16.0,34.0,156,4.0,12.0,39.0,0.0,1.0,2.0,6.0,0.0,6.0,1.0,2.0,8.0,0.0,0.0,0.0,22.0,51,7.0,2.0,0.0,0.0,0.0
2016-01-31,72,12,30.0,67,97,34,42,22.0,53.0,1.0,12.0,26.0,109,9.0,16.0,13.0,2.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,1.0,0.0,0.0,0.0,16.0,44,8.0,0.0,0.0,0.0,0.0
2016-02-29,73,12,12.0,59,117,55,35,27.0,3.0,1.0,1.0,30.0,125,7.0,13.0,19.0,0.0,2.0,3.0,4.0,0.0,9.0,1.0,0.0,4.0,0.0,1.0,0.0,16.0,58,10.0,1.0,0.0,0.0,0.0
2016-03-31,65,12,10.0,58,145,50,47,26.0,1.0,0.0,3.0,39.0,95,18.0,15.0,9.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,1.0,21.0,58,11.0,0.0,1.0,0.0,0.0
2016-04-30,83,12,13.0,73,120,44,57,31.0,2.0,0.0,9.0,37.0,140,17.0,15.0,17.0,0.0,2.0,8.0,7.0,1.0,8.0,3.0,0.0,1.0,1.0,1.0,0.0,11.0,44,15.0,1.0,0.0,0.0,0.0
2016-05-31,83,12,12.0,78,117,74,28,30.0,6.0,2.0,8.0,37.0,88,12.0,13.0,17.0,0.0,3.0,4.0,3.0,0.0,15.0,1.0,0.0,6.0,0.0,0.0,1.0,16.0,64,27.0,3.0,1.0,0.0,0.0
2016-06-30,86,12,14.0,58,134,54,43,32.0,1.0,0.0,11.0,27.0,151,13.0,9.0,15.0,0.0,5.0,1.0,7.0,0.0,11.0,2.0,1.0,0.0,0.0,1.0,0.0,17.0,38,13.0,0.0,1.0,0.0,0.0
2016-07-31,111,12,16.0,75,111,58,26,39.0,10.0,0.0,9.0,48.0,115,14.0,12.0,13.0,0.0,1.0,1.0,9.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,15.0,40,20.0,0.0,1.0,0.0,0.0
2016-08-31,104,12,11.0,82,100,76,33,38.0,3.0,1.0,4.0,45.0,107,15.0,17.0,15.0,0.0,4.0,2.0,8.0,0.0,11.0,2.0,0.0,5.0,0.0,3.0,0.0,9.0,88,22.0,1.0,0.0,0.0,0.0
2016-09-30,74,12,12.0,55,122,51,46,32.0,5.0,2.0,2.0,46.0,90,11.0,21.0,14.0,0.0,3.0,2.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,63,14.0,2.0,0.0,0.0,0.0
2016-10-31,77,12,10.0,58,132,53,39,38.0,9.0,2.0,8.0,45.0,209,11.0,13.0,12.0,0.0,5.0,4.0,4.0,0.0,12.0,2.0,0.0,12.0,0.0,1.0,0.0,13.0,55,21.0,1.0,1.0,0.0,0.0
2016-11-30,84,12,23.0,51,121,53,38,32.0,1.0,1.0,3.0,32.0,122,22.0,13.0,20.0,0.0,4.0,3.0,5.0,1.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,17.0,53,19.0,0.0,0.0,0.0,0.0
2016-12-31,59,12,18.0,56,90,43,26,28.0,6.0,0.0,4.0,27.0,66,16.0,20.0,19.0,0.0,6.0,1.0,6.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,52,17.0,2.0,0.0,0.0,0.0
2017-01-31,72,12,23.0,67,98,50,31,34.0,12.0,2.0,2.0,38.0,118,12.0,17.0,10.0,0.0,0.0,4.0,10.0,1.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,40,11.0,0.0,1.0,0.0,0.0
2017-02-28,66,12,16.0,47,80,53,23,17.0,10.0,0.0,3.0,28.0,78,9.0,16.0,19.0,0.0,4.0,1.0,8.0,0.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,14.0,47,10.0,4.0,0.0,0.0,0.0
2017-03-31,63,12,12.0,57,106,45,36,31.0,2.0,0.0,0.0,31.0,110,9.0,7.0,19.0,0.0,2.0,1.0,5.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,48,11.0,2.0,0.0,0.0,0.0
2017-04-30,78,12,9.0,67,119,73,42,19.0,7.0,1.0,13.0,31.0,147,15.0,14.0,10.0,0.0,1.0,1.0,6.0,0.0,12.0,3.0,0.0,7.0,0.0,1.0,2.0,15.0,37,10.0,2.0,0.0,0.0,0.0
2017-05-31,88,12,11.0,64,118,81,37,28.0,12.0,0.0,3.0,39.0,144,17.0,15.0,22.0,3.0,3.0,0.0,5.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0,47,10.0,1.0,1.0,0.0,0.0
2017-06-30,84,12,13.0,60,114,56,37,26.0,7.0,0.0,5.0,32.0,143,14.0,18.0,22.0,0.0,2.0,2.0,3.0,0.0,16.0,3.0,0.0,5.0,0.0,1.0,0.0,13.0,41,16.0,1.0,1.0,0.0,0.0
2017-07-31,102,12,14.0,71,92,55,40,40.0,15.0,0.0,2.0,27.0,233,18.0,21.0,24.0,0.0,2.0,2.0,6.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,55,20.0,1.0,1.0,0.0,0.0
2017-08-31,74,12,10.0,82,116,63,33,35.0,9.0,0.0,1.0,34.0,196,21.0,24.0,28.0,0.0,8.0,7.0,4.0,0.0,11.0,4.0,0.0,1.0,0.0,1.0,0.0,10.0,47,17.0,1.0,0.0,0.0,1.0
2017-09-30,87,12,18.0,70,122,42,31,32.0,7.0,0.0,4.0,34.0,192,19.0,22.0,41.0,0.0,0.0,4.0,3.0,0.0,14.0,4.0,0.0,2.0,0.0,0.0,0.0,19.0,57,19.0,0.0,0.0,0.0,0.0
2017-10-31,72,12,13.0,64,97,62,35,34.0,9.0,2.0,4.0,33.0,150,16.0,13.0,31.0,0.0,0.0,2.0,5.0,0.0,17.0,2.0,0.0,3.0,0.0,0.0,0.0,16.0,43,17.0,2.0,0.0,0.0,0.0
2017-11-30,76,12,24.0,77,98,45,35,44.0,5.0,0.0,1.0,24.0,130,11.0,11.0,22.0,0.0,3.0,2.0,4.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,36,23.0,2.0,0.0,0.0,0.0
